srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,text_features,attack_context,multi_class_label
175.45.176.1,0,149.171.126.12,0,28,6,4e-06,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,8,4,4,4,Analysis,1,Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,28,6,4e-06,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,8,4,4,4,Backdoors,1,Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,28,6,4e-06,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,8,4,4,4,Exploits,1,Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,28,6,4e-06,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,8,4,4,4,DoS,1,Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,28,6,4e-06,200,0,254,0,0,0,0,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930707,1421930707,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,8,4,4,4, Fuzzers,1,Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_28 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,0
175.45.176.2,50449,149.171.126.10,179,114,5,51.665157,1068,622,254,252,4,1,0,157.165878,89.49939,20,14,255,255,1508141297,2920010359,53,44,0,0,363386.7703,13340.538,1421930655,1421930707,2716.637316,3970.461,0.087546,0.049151,0.038395,0,1,0.0,0.0,0,3,3,3,2,2,2,2, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:51.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:51.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,47439,149.171.126.18,53,120,6,1.1e-05,114,0,254,0,0,0,2,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930707,1421930707,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,4,8,4,4,4,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,5
175.45.176.3,9750,149.171.126.11,80,114,5,1.96067,195881,11000,254,252,73,5,5,793985.75,43564.69922,152,34,255,255,2471761562,2420904298,1289,324,0,0,1486.057498,3454.819437,1421930705,1421930707,12.984569,56.351122,0.16721,0.085504,0.081706,0,1,0.0,0.0,0,1,1,1,2,1,1,1,Generic,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:2.0s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:2.0s. Behavioral_Pattern: Normal_Behavior,5
175.45.176.0,38149,149.171.126.10,80,114,5,0.680127,3654,268,254,252,3,1,5,39404.40234,2634.802002,12,6,255,255,3185031544,222772744,305,45,0,0,3543.86089,188.453281,1421930706,1421930707,59.315818,110.400797,0.255704,0.128117,0.127587,0,1,0.0,0.0,0,3,2,3,2,2,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,43713,149.171.126.13,80,114,5,0.802359,1386,2606,254,252,3,3,5,12672.63184,23391.02539,12,10,255,255,2717239996,3759380646,116,261,0,0,3535.491728,107.979023,1421930706,1421930707,72.941726,70.455555,0.113959,0.077192,0.036767,0,1,0.0,0.0,0,3,2,1,2,2,1,1,DoS,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,3
175.45.176.3,3698,149.171.126.19,53,120,6,2e-06,116,0,254,0,0,0,2,232000000.0,0.0,2,0,0,0,0,0,58,0,0,0,0.0,0.0,1421930707,1421930707,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,2,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,19660,149.171.126.15,111,120,6,4e-06,168,0,254,0,0,0,0,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421930708,1421930708,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,1,1,1,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.1,1043,149.171.126.18,53,120,6,1.1e-05,114,0,254,0,0,0,2,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,9,3,7,3,3,3,Generic,1,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,5
175.45.176.1,0,149.171.126.12,0,84,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Analysis,1,Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,84,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Backdoors,1,Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,84,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Exploits,1,Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,84,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,DoS,1,Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,84,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4, Fuzzers,1,Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_84 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,32,6,3e-06,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Analysis,1,Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,32,6,3e-06,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Backdoors,1,Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,32,6,3e-06,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,Exploits,1,Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,32,6,3e-06,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4,DoS,1,Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,32,6,3e-06,200,0,254,0,0,0,0,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,4,7,4,4,4, Fuzzers,1,Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_32 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,83,6,3e-06,200,0,254,0,0,0,0,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Analysis,1,Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,83,6,3e-06,200,0,254,0,0,0,0,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Backdoors,1,Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,83,6,3e-06,200,0,254,0,0,0,0,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Exploits,1,Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,83,6,3e-06,200,0,254,0,0,0,0,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,DoS,1,Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,83,6,3e-06,200,0,254,0,0,0,0,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6, Fuzzers,1,Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_83 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,81,6,3e-06,200,0,254,0,0,0,0,23529412.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.034,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Analysis,1,Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,81,6,3e-06,200,0,254,0,0,0,0,23529412.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.034,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Backdoors,1,Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,81,6,3e-06,200,0,254,0,0,0,0,23529412.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.034,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Exploits,1,Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,81,6,3e-06,200,0,254,0,0,0,0,23529412.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.034,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,DoS,1,Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,3
175.45.176.1,0,149.171.126.12,0,81,6,3e-06,200,0,254,0,0,0,0,23529412.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.034,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6, Fuzzers,1,Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_81 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,0
175.45.176.1,0,149.171.126.12,0,42,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Analysis,1,Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Analysis - Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,1
175.45.176.1,0,149.171.126.12,0,42,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Backdoors,1,Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Backdoors - Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,2
175.45.176.1,0,149.171.126.12,0,42,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,Exploits,1,Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,4
175.45.176.1,0,149.171.126.12,0,42,6,3e-06,200,0,254,0,0,0,0,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930709,1421930709,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,8,6,6,6,DoS,1,Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_42 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Services_From_Source Multiple_Destination_Ports Potential_DoS_Outbound,3
